"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lrrc1",0.0157890249877581,0.463167559544742,0.102,0.067,1
"Map1lc3b",0.0158282402162733,-0.187804470027773,0.545,0.552,1
"Erlec1",0.015842700461533,0.527297896964458,0.179,0.136,1
"Tirap",0.0158923507769194,-0.672200219861202,0.022,0.041,1
"Irak4",0.0159104449120822,0.719828923360022,0.106,0.072,1
"Alcam",0.0159154365885945,-0.24050786287261,0.535,0.582,1
"Zfp598",0.01601273850427,1.09006681266786,0.049,0.022,1
"Gnl3l",0.0160382153797096,0.797285063440018,0.075,0.041,1
"Ift80",0.0160498193805194,0.555396466477773,0.201,0.161,1
"Mtrex",0.0160912759682572,0.585339429538686,0.155,0.107,1
"Cyba",0.0161486403060043,-0.153414125677413,0.876,0.887,1
"Pcm1",0.0161808426719225,0.34484759235598,0.324,0.259,1
"Jmjd6",0.0162186281498408,-0.706289110440483,0.072,0.108,1
"Upf3a",0.0163464602136764,-0.634431176985456,0.073,0.114,1
"Gemin7",0.0164087978326402,-0.518216762287911,0.118,0.169,1
"Samd9l",0.0164521628847381,-0.156834575140664,0.519,0.591,1
"Csad",0.0165003349929815,1.38224756416117,0.034,0.013,1
"Socs5",0.0165122373434489,0.531625188199401,0.176,0.124,1
"Mettl2",0.0165524911101519,0.760759187414904,0.038,0.019,1
"Tra2b",0.0167889054843237,0.227114670563519,0.521,0.448,1
"Il1rl1",0.0168152970373606,0.663341941539959,0.144,0.097,1
"Naa60",0.0168157022875878,0.657882006774602,0.116,0.074,1
"Map2k2",0.0168424489969234,-0.334889820706155,0.258,0.295,1
"Nlk",0.0170042414255129,0.342398051554608,0.338,0.271,1
"N4bp2",0.0170306079408877,0.639155867198127,0.108,0.067,1
"Slc25a36",0.0170905926119631,0.372909699581838,0.227,0.169,1
"Ephx1",0.0170928016237425,0.94412645176929,0.061,0.031,1
"Plp2",0.0171337724804605,-0.39428136395427,0.169,0.226,1
"Gm12353",0.017163909349624,1.55217256560349,0.027,0.008,1
"Pigg",0.0171639093496294,1.55217256560349,0.027,0.008,1
"Gvin1",0.0172444436934497,0.594908447479849,0.147,0.105,1
"Pparg",0.0172796216680343,-1.1702934588676,0.026,0.052,1
"Cdk9",0.0172811586687308,-0.508405039650465,0.113,0.163,1
"Tram1",0.0173235729534619,0.334629543928434,0.374,0.32,1
"Ywhah",0.0174004563495882,-0.281248339106671,0.359,0.428,1
"Bcl6",0.0174670796695561,0.445441390648368,0.084,0.082,1
"Alkbh4",0.0174990521825314,0.841679182798472,0.033,0.016,1
"Zbtb32",0.0175158236279625,-1.06521141281005,0.032,0.058,1
"Syne2",0.0175508674762607,1.22354981814212,0.037,0.014,1
"Vps37b",0.0176837652872898,0.236835508892341,0.65,0.619,1
"Hras",0.0177017516120966,-0.591035097463046,0.101,0.139,1
"Lca5",0.0177759713265754,1.09006681266786,0.048,0.022,1
"Armc3",0.0179868011007359,1.96721006488233,0.017,0.003,1
"Zbtb9",0.0179873668024122,-1.23072931272958,0.015,0.038,1
"Rnf187",0.0180370805570284,-0.34123480064141,0.138,0.187,1
"Kpna1",0.0180617556489325,0.457015332563147,0.195,0.141,1
