"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rpl37a",9.81339237775341e-18,0.257482926785665,0.997,0.995,1.81773467013126e-13
"Ifitm3",2.69234618713674e-17,-0.253043321286906,0.997,0.996,4.98703284243338e-13
"Rps26",6.6363197187552e-17,0.298871634475682,0.986,0.976,1.22924550150503e-12
"Isg15",1.6890612928621e-16,-0.546349018479668,0.661,0.784,3.12864823276846e-12
"Rpl13a",2.75687950157813e-16,-0.319882149256511,0.935,0.956,5.10656790077317e-12
"Aldh9a1",7.34308314828961e-16,1.10854193495343,0.265,0.158,1.36015929155768e-11
"Jdp2",1.72459212101998e-15,1.02520673688859,0.312,0.188,3.19446198576532e-11
"Tpt1",2.68894607313585e-15,-0.166482017119271,1,1,4.98073481126954e-11
"Rpl35",2.73329406244647e-15,-0.379264328313546,0.777,0.85,5.0628805918696e-11
"Ifitm2",2.92154704909115e-15,-0.302330642719339,0.983,0.988,5.41158159903155e-11
"Ms4a4c",3.76830220886469e-15,-0.347339577654124,0.872,0.924,6.98002618148007e-11
"Tm6sf1",7.57666946239784e-15,0.463691430950921,0.643,0.573,1.40342648451995e-10
"Rps21",2.66493524837314e-14,0.25697023373318,0.989,0.979,4.93625956056156e-10
"Gpx1",1.02859348490393e-13,0.340374820146569,0.936,0.905,1.90526371208755e-09
"Noct",1.12925794059173e-13,0.824462670750857,0.373,0.251,2.09172448335806e-09
"Dhrs3",1.20588101164195e-13,1.36854864808965,0.163,0.071,2.23365339786438e-09
"Ms4a6d",2.54515741448056e-13,-0.467366954100896,0.665,0.766,4.71439507884233e-09
"Mndal",4.10961766956008e-13,-0.369740063733832,0.769,0.861,7.61224480932614e-09
"Ly86",5.46881812292047e-13,-0.364643506414248,0.7,0.81,1.01298918090856e-08
