"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pi4k2b",0.0154085134354778,-1.22881869049588,0.033,0.102,1
"Car2",0.0156040737679741,0.77118130950412,0.013,0.016,1
"Rpl24",0.0157097190354539,-0.228818690495881,0.987,1,1
"Ifit1bl1",0.0158249974196275,-0.813781191217037,0.007,0.031,1
"Map3k4",0.0159250477231558,0.955605880641546,0.267,0.164,1
"Insyn2b",0.0159568834419869,-0.295932886354418,0.133,0.117,1
"Eya3",0.0160924091321267,-0.872674880270605,0.187,0.336,1
"Thyn1",0.0161243676961847,0.97281517067377,0.147,0.062,1
"Zcchc8",0.0161933863311921,1.20002460830799,0.207,0.094,1
"Lifr",0.0163139619205095,-0.31839404447306,0.853,0.836,1
"Lrrfip2",0.0166569949422993,-0.504453133109308,0.1,0.172,1
"Xist",0.0168821273943543,0.443446218332176,0.78,0.641,1
"Tmem186",0.0171836768959046,1.69718072806034,0.12,0.031,1
"2900076A07Rik",0.0171836768959076,1.69718072806034,0.12,0.031,1
"Gm27201",0.0174780037626899,-1.22881869049588,0.02,0.07,1
"Cyth1",0.0176375162587167,-0.499176437135534,0.573,0.688,1
"Chn2",0.0177759189433891,-2.81378119121704,0.007,0.062,1
"Hnrnpk",0.0178523107658889,0.183234950344141,0.74,0.594,1
"Rps26",0.0179933516416212,0.235403286856603,0.993,0.969,1
"Rbm28",0.0181753749857088,-0.113341473075945,0.2,0.266,1
"Ran",0.0182475848298996,0.46185325139639,0.533,0.367,1
"Ube2q2",0.0183724889090848,0.129228830198133,0.387,0.461,1
"D5Ertd579e",0.0185726147983467,-0.947047722080501,0.187,0.305,1
"Taf12",0.0187421100687966,1.14969293275785,0.22,0.109,1
"Ets1",0.0187671869318602,0.523253796060534,0.62,0.453,1
"Tob1",0.0188518040113158,-2.03617361255348,0.02,0.094,1
"Vars",0.0189793659939651,-1.00140819439281,0.14,0.273,1
"Ms4a6b",0.0191783384190968,-0.438272056124831,0.153,0.133,1
"Adar",0.0192195643156322,0.487388343503528,0.347,0.305,1
"Gnb2",0.0192608416651776,0.46185325139639,0.733,0.594,1
"Atp5k",0.0192753915329399,0.156471465388911,0.36,0.258,1
"Smg7",0.0193644424746465,-0.813781191217037,0.253,0.375,1
"Pik3cb",0.0194575774718342,0.728112587612233,0.307,0.242,1
"Cd200r4",0.0197608911186517,-1.55074678538324,0.027,0.102,1
"Pfas",0.019779244559358,2.35614381022528,0.033,0,1
"Igip",0.0197792445593588,2.35614381022528,0.033,0,1
"Klc3",0.0197792445593591,2.35614381022528,0.033,0,1
"Gm47754",0.0197792445593592,2.35614381022528,0.033,0,1
"Eef1akmt4",0.0197792445593595,2.35614381022528,0.033,0,1
"Klk8",0.0197792445593597,2.35614381022528,0.033,0,1
"Jchain",0.0197792445593602,2.35614381022528,0.033,0,1
"Klhl4",0.0197792445593602,2.35614381022528,0.033,0,1
"Cpd",0.0197792445593604,3.09310940439148,0.033,0,1
"1700126G02Rik",0.0197792445593604,2.35614381022528,0.033,0,1
"Gm20404",0.0197792445593604,2.35614381022528,0.033,0,1
"Gm42937",0.0197792445593607,2.35614381022528,0.033,0,1
"Zfp747",0.0197792445593608,2.35614381022528,0.033,0,1
"Zfp955a",0.0197792445593608,2.35614381022528,0.033,0,1
"Ubiad1",0.0197792445593611,2.35614381022528,0.033,0,1
"Tnfrsf21",0.0197792445593617,2.35614381022528,0.033,0,1
"Ldlrap1",0.019779244559362,2.57853623156172,0.033,0,1
"Fam118a",0.0197792445593621,2.35614381022528,0.033,0,1
"Nckap1",0.0197792445593625,2.35614381022528,0.033,0,1
"Slfn3",0.0197792445593634,2.35614381022528,0.033,0,1
"Pex12",0.0198550356612487,-2.55074678538324,0,0.031,1
"Olr1",0.0198550356612507,-2.81378119121704,0,0.031,1
"Eda",0.0198550356612515,-2.81378119121704,0,0.031,1
"Ms4a7",0.0198550356612515,-3.81378119121704,0,0.031,1
"Upp1",0.0198550356612517,-2.81378119121704,0,0.031,1
"Fcsk",0.019855035661252,-2.55074678538324,0,0.031,1
"Slamf8",0.0198550356612521,-2.55074678538324,0,0.031,1
"Clec4a2",0.0198550356612524,-2.81378119121704,0,0.031,1
"Fam78b",0.0198550356612527,-2.55074678538324,0,0.031,1
"Mertk",0.0198550356612527,-2.55074678538324,0,0.031,1
"C330013E15Rik",0.0198550356612529,-2.55074678538324,0,0.031,1
