"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tomm6",0.0160477553274899,-0.210097349129778,0.449,0.48,1
"Arnt2",0.0160645415984229,-0.249318658927496,0.016,0.026,1
"Cdip1",0.0161376353473715,0.569843087309548,0.146,0.106,1
"Zap70",0.0162059680151443,0.105276417691524,0.516,0.529,1
"Ptpn13",0.0163824407325972,0.428580719721593,0.203,0.172,1
"Acly",0.0164170770585622,0.427596777152563,0.239,0.184,1
"Gtf2h2",0.0164229228971328,0.558621653700481,0.115,0.086,1
"Grk6",0.0164278465163585,0.32962005416589,0.309,0.265,1
"Mrpl34",0.0164383000195722,0.327761509572769,0.307,0.243,1
"Emid1",0.0164574006193408,-1.25383414004999,0.014,0.037,1
"Mogs",0.016501328393578,0.530659824198803,0.109,0.072,1
"Skil",0.0165096549739922,0.309843355226309,0.413,0.359,1
"Fam214a",0.0165132255900214,-0.542279561874663,0.087,0.132,1
"5330438D12Rik",0.0165206322227089,-0.370776341317607,0.14,0.189,1
"Zfp182",0.0165636145467976,0.239428526534357,0.22,0.174,1
"Tmf1",0.0165740419392042,0.425440512144306,0.244,0.191,1
"Slc2a9",0.016601564108521,-0.806375163078767,0.02,0.04,1
"Gpr18",0.0166111337428859,0.513242771121394,0.152,0.117,1
"Dusp14",0.0166495366122871,0.423630442367556,0.112,0.101,1
"Tlr7",0.0166589374564854,-1.52062068074489,0.011,0.031,1
"Rab1b",0.0166685795243422,0.387409034576097,0.248,0.201,1
"Cyp4f13",0.0167857323600187,0.908222618058984,0.068,0.037,1
"Tasp1",0.0168136549709512,0.507022074324239,0.175,0.134,1
"Zfp703",0.0168138923127647,0.674250677827653,0.068,0.041,1
"A430093F15Rik",0.0168431646643948,-0.301748869587227,0.377,0.444,1
"Spn",0.0169090383178121,0.130401227606839,0.41,0.415,1
"Tmem106c",0.0170301606402063,-1.27886293454151,0.014,0.037,1
"Carnmt1",0.0170467310728595,0.356204215952743,0.317,0.254,1
"Rrad",0.0170726548527524,0.640371195927414,0.127,0.085,1
"Snhg3",0.0171250971674204,0.327761509572769,0.144,0.128,1
"Irgm1",0.0171267697835007,-0.40423815250773,0.216,0.276,1
"Tmem19",0.0171288479449179,0.126510641062695,0.093,0.074,1
"Dennd6a",0.0171386016531378,0.497241053531653,0.175,0.124,1
"Cpt1a",0.0172336978556868,0.486983779611824,0.18,0.128,1
"Utrn",0.0172622856830889,0.19734792296395,0.829,0.799,1
"Mrpl52",0.0172721819448986,0.230619044403434,0.519,0.477,1
"Ddx60",0.0172760921556288,0.17787076560668,0.272,0.284,1
"Tmem106a",0.017281814900678,1.10342702794965,0.042,0.021,1
"Cdc42se1",0.0173034881707499,0.204272081120741,0.304,0.288,1
"Clta",0.0173195475847321,-0.111272326477025,0.868,0.867,1
"Gfm2",0.0173280726186477,0.557132035559994,0.148,0.107,1
"Mtif3",0.0173716632719366,-0.720286186365059,0.061,0.098,1
"Gm15706",0.0173729344818162,-1.97630016452108,0.003,0.017,1
"Hist1h4h",0.0173729344818607,-1.97630016452108,0.003,0.017,1
"Pard6a",0.0173752815918292,0.831054757536524,0.073,0.042,1
"Fyb",0.0175402853174526,0.174259512054301,0.849,0.839,1
"Gm12253",0.0175601131173167,-0.206913092662496,0.057,0.078,1
"Sbno2",0.0175745764201708,0.480338239224537,0.171,0.132,1
"Gm42047",0.0175753956092042,1.03750563500395,0.053,0.025,1
"Ctbp1",0.0176355412390356,0.113134919060864,0.25,0.249,1
"Hipk2",0.0176860238754257,0.486178329675081,0.185,0.153,1
