"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"14289",0.000338144387804962,1.93014301909715,0.045,0.017,1,"16","Ddah1"
"14290",8.70513804702618e-102,1.92936577473559,0.857,0.356,1.61245272045066e-97,"16","Nap1l1"
"14291",3.23578131836495e-73,1.92903764677321,0.544,0.154,5.99363773600739e-69,"16","Sae1"
"14292",3.31419927406307e-90,1.92453842021671,0.697,0.221,6.13889131534702e-86,"16","Smc3"
"14293",3.93014116777835e-05,1.92325663351191,0.035,0.01,0.727980048507584,"16","Pomt2"
"14294",6.39639511771018e-09,1.92217230798857,0.063,0.017,0.000118480426765346,"16","Setd6"
"14295",2.8561535893642e-06,1.92123746587526,0.049,0.015,0.0529045329357931,"16","Lancl3"
"14296",3.75648943997672e-12,1.91933626414057,0.091,0.025,6.95814538966887e-08,"16","Hist1h4c"
"14297",1.05494068253615e-99,1.91858212885836,0.815,0.325,1.95406662626171e-95,"16","Snrpd1"
"14298",1.33849889559433e-22,1.91804487657928,0.167,0.045,2.47930150430937e-18,"16","Cinp"
"14299",4.18551733599607e-27,1.91715099887783,0.209,0.058,7.75283376146552e-23,"16","Mrpl49"
"14300",4.96192405816929e-32,1.91612728650248,0.244,0.066,9.19097193294698e-28,"16","Tcrg-C2"
"14301",8.26157825626893e-62,1.91600316890822,0.474,0.136,1.53029214040869e-57,"16","Kmt5a"
"14302",1.50642961928299e-48,1.91530451012152,0.348,0.092,2.79035958379789e-44,"16","Nudt5"
"14303",9.46373649117786e-16,1.91336730634633,0.118,0.032,1.75296791026088e-11,"16","Xrcc1"
"14304",3.24194027060935e-09,1.91336730634633,0.059,0.015,6.00504596324969e-05,"16","Gm29585"
"14305",5.87055874253693e-50,1.91277703577464,0.328,0.081,1.08740359588011e-45,"16","Sclt1"
"14306",2.38037483664369e-15,1.90505203813432,0.118,0.033,4.4091683099151e-11,"16","Nudt1"
"14307",1.7768395553763e-33,1.9040956608763,0.247,0.066,3.29123990842352e-29,"16","Cnot9"
"14308",4.46236961451347e-12,1.90327641324447,0.091,0.025,8.2656472369633e-08,"16","Ccdc51"
"14309",0.0010363349889763,1.9019461272665,0.024,0.007,1,"16","Cdh24"
"14310",2.3445863762129e-64,1.90082963420867,0.523,0.159,4.34287734465915e-60,"16","Anapc5"
"14311",7.68342331431347e-08,1.89921115954526,0.056,0.016,0.00142320050051028,"16","Lca5"
"14312",6.29221569349962e-15,1.89772154140478,0.111,0.03,1.16550711290693e-10,"16","Gldc"
"14313",2.94932118590834e-07,1.89729976241014,0.052,0.015,0.00546302763265801,"16","Gm49602"
"14314",3.38825006884523e-88,1.8972451882564,0.725,0.246,6.27605560252202e-84,"16","Smc1a"
"14315",2.7023361069733e-11,1.89678442215072,0.087,0.025,5.00553717094665e-07,"16","Pradc1"
"14316",9.85714058296162e-20,1.89352885354349,0.143,0.038,1.82583815018198e-15,"16","Bspry"
"14317",2.70145727278464e-05,1.89266831367849,0.042,0.013,0.500390930637899,"16","2500002B13Rik"
"14318",1.25314371325564e-12,1.89139328483643,0.094,0.026,2.32119810006343e-08,"16","Tdp1"
"14319",2.32769267308174e-16,1.89049394244415,0.115,0.03,4.31158513834931e-12,"16","Ccdc92"
"14320",1.18578397371131e-27,1.88963934964146,0.199,0.052,2.19642765450547e-23,"16","Stard4"
"14321",1.82954574473122e-43,1.88943960280262,0.293,0.073,3.38886758296564e-39,"16","Ift80"
"14322",4.91358485191197e-05,1.88930930158858,0.035,0.01,0.910143322119654,"16","Gm10501"
"14323",1.45260581700898e-55,1.88642164166784,0.491,0.157,2.69066175484573e-51,"16","Rfc2"
"14324",3.2714281405287e-13,1.88630440816363,0.098,0.027,6.05966634470131e-09,"16","Pced1a"
"14325",5.63030288135127e-45,1.88374623798919,0.338,0.093,1.0429010027127e-40,"16","Hist1h4i"
"14326",5.66812546409378e-05,1.88261464901457,0.035,0.01,1,"16","2010109A12Rik"
"14327",2.18173314905726e-35,1.8787607403154,0.265,0.071,4.04122431199876e-31,"16","Cep162"
"14328",4.36168704837518e-31,1.87866900666999,0.23,0.061,8.07915291970534e-27,"16","Ppat"
"14329",0.00126889011299622,1.87428978436364,0.024,0.008,1,"16","Pak6"
"14330",4.24573455826344e-17,1.87002202665958,0.146,0.043,7.86437412227138e-13,"16","Trp53i13"
"14331",1.35470921390307e-23,1.86965436737092,0.188,0.053,2.50932787691266e-19,"16","Nedd1"
"14332",2.67272627354153e-05,1.86821526995395,0.038,0.011,0.495069087648097,"16","Mrm2"
"14333",1.16934265021587e-12,1.86782424270101,0.101,0.029,2.16597339099486e-08,"16","Cby1"
"14334",1.81664137739652e-46,1.86655905359872,0.39,0.117,3.36496482335157e-42,"16","Cdk4"
"14335",1.22520486857904e-08,1.86601268167744,0.07,0.021,0.000226944697806895,"16","Gstz1"
"14336",1.1270893050989e-06,1.8657926076871,0.049,0.014,0.020877075198347,"16","Efcab7"
"14337",1.39584371620863e-06,1.8657926076871,0.049,0.014,0.0258552131553325,"16","Rhebl1"
"14338",7.01462517296361e-49,1.86459850573585,0.397,0.116,1.29931902078805e-44,"16","Csrp1"
"14339",4.53357674905025e-05,1.86170196299528,0.038,0.012,0.839754421226579,"16","Gzmm"
"14340",0.000257643374826533,1.86065791877587,0.038,0.013,1,"16","Klra6"
"14341",1.18992835373235e-42,1.85842217746021,0.307,0.08,2.20410428961843e-38,"16","Cep295"
"14342",1.2586522123586e-23,1.85725263012131,0.199,0.058,2.33140149295183e-19,"16","Zfpm1"
"14343",4.19528699178926e-64,1.85720755031961,0.509,0.149,7.77093009489125e-60,"16","Pkp4"
"14344",2.30791904817297e-28,1.85177724509198,0.223,0.062,4.2749584529308e-24,"16","Timm50"
"14345",3.29891413461095e-23,1.85171019133812,0.199,0.059,6.11057865153987e-19,"16","Tmem209"
"14346",6.62973741790582e-07,1.85164104541844,0.052,0.015,0.0122802626191869,"16","Ypel1"
"14347",1.0143513446897e-29,1.85005938560153,0.226,0.062,1.87888299576873e-25,"16","Trmt2b"
"14348",0.00176747695652125,1.84894693624917,0.028,0.01,1,"16","Gm15489"
"14349",4.14678358610475e-21,1.84751213250994,0.167,0.047,7.68108723654183e-17,"16","Cpsf4"
"14350",1.60751283349157e-13,1.84642728282017,0.115,0.034,2.97759602147644e-09,"16","Zmym1"
"14351",9.60566851450731e-44,1.84587410219955,0.317,0.083,1.77925797894219e-39,"16","Tdp2"
"14352",5.55601832735535e-09,1.84536259890013,0.066,0.019,0.000102914127477603,"16","Ift74"
"14353",9.18461360201564e-05,1.84308628482793,0.035,0.011,1,"16","Tfb1m"
"14354",1.08307918822352e-45,1.84127249380457,0.352,0.097,2.00618758034642e-41,"16","Nxt1"
"14355",0.00058805109205977,1.84020089378436,0.028,0.009,1,"16","Aldh6a1"
"14356",1.23473642213119e-53,1.83868931765078,0.439,0.129,2.2871022747136e-49,"16","Maz"
"14357",5.90758451407371e-20,1.83858406626907,0.16,0.045,1.09426187954187e-15,"16","Rnf219"
"14358",1.61909183456654e-36,1.83741116355304,0.282,0.078,2.9990438051676e-32,"16","Ubr7"
"14359",5.68992857348279e-29,1.83624288021567,0.23,0.064,1.05394546966622e-24,"16","2610020C07Rik"
"14360",3.37208504822886e-07,1.83508082212555,0.056,0.017,0.00624611313483431,"16","Ppil6"
"14361",5.09639676589309e-16,1.83398602400121,0.132,0.038,9.44005572946378e-12,"16","Tex9"
"14362",2.73882846303061e-07,1.82674152121282,0.056,0.016,0.00507313196207161,"16","Fcrl6"
"14363",9.75059466923432e-14,1.823720959961,0.125,0.039,1.80610265058227e-09,"16","Tesc"
"14364",3.77638631464051e-143,1.82244550841068,1,0.977,6.99500037060861e-139,"16","Ptma"
"14365",1.17753824251155e-52,1.81987889366661,0.449,0.137,2.18115408660415e-48,"16","Bex3"
"14366",6.79178216890976e-09,1.81866773223471,0.063,0.017,0.000125804181114715,"16","Btbd8"
"14367",4.09250344402077e-19,1.81732318876285,0.15,0.042,7.58054412935966e-15,"16","Cdc23"
"14368",5.89485484963308e-58,1.81711728067131,0.463,0.134,1.09190396379754e-53,"16","Dpy30"
"14369",1.22799539028887e-67,1.81542596648741,0.606,0.203,2.27461586143208e-63,"16","Psip1"
"14370",1.55841217952044e-08,1.81349810024488,0.077,0.024,0.000288664688012571,"16","Gtf2h4"
"14371",6.24488026116071e-46,1.80901038463158,0.39,0.116,1.1567391707748e-41,"16","Pold3"
"14372",3.33738226941854e-43,1.80635207094185,0.366,0.109,6.18183317764396e-39,"16","Mthfd2"
"14373",1.44540573118133e-20,1.80610175515378,0.171,0.049,2.67732503586718e-16,"16","Gpaa1"
"14374",4.16122925837475e-06,1.80610175515378,0.045,0.013,0.0770784495528756,"16","Gm49180"
"14375",6.83530759529043e-06,1.80551636458341,0.045,0.014,0.126610402587565,"16","Tarsl2"
"14376",1.64510899975044e-13,1.80352781148996,0.115,0.034,3.04723540023775e-09,"16","Wrap53"
"14377",2.0126950451119e-48,1.80101986641529,0.275,0.06,3.72811503206078e-44,"16","Myb"
"14378",1.84108913100724e-78,1.80070919152713,0.725,0.269,3.41024939736472e-74,"16","Suz12"
"14379",7.98281787552244e-20,1.79884156691329,0.181,0.056,1.47865735508302e-15,"16","Tmem263"
"14380",1.28220292984e-30,1.79687648823369,0.261,0.077,2.37502448694263e-26,"16","Mcph1"
"14381",2.99209543852449e-10,1.79678716003696,0.084,0.025,5.54225838077891e-06,"16","Cad"
"14382",1.14598141504599e-11,1.79596692262398,0.091,0.026,2.12270137508968e-07,"16","Tada2a"
"14383",1.30635838980296e-10,1.79596692262398,0.087,0.026,2.41976764543202e-06,"16","Gm1976"
"14384",7.54221340021585e-15,1.79482099028035,0.122,0.035,1.39704418812198e-10,"16","Polr3g"
"14385",9.68723862726837e-06,1.79005324719561,0.049,0.016,0.179436721092892,"16","Nhej1"
"14386",7.58084575524074e-07,1.78979994282468,0.056,0.017,0.0140420005924324,"16","Fadd"
"14387",8.03596035570074e-07,1.78957482071439,0.056,0.017,0.0148850093668645,"16","Pcbp3"
"14388",8.74337639083879e-08,1.78902824179484,0.066,0.02,0.00161953560887507,"16","Ppp1r16a"
"14389",9.05496379228439e-11,1.78575310976198,0.084,0.024,1.67725094324484e-06,"16","Pomgnt1"
"14390",1.23338883156725e-10,1.78575310976198,0.084,0.024,2.28460613271202e-06,"16","Zc3h8"
"14391",3.69784934850744e-10,1.78575310976198,0.084,0.025,6.84952634824034e-06,"16","Lsm11"
"14392",0.000715341119108879,1.78575310976198,0.028,0.009,1,"16","Hemgn"
"14393",0.000968372967188129,1.78575310976198,0.028,0.009,1,"16","Mtrf1"
"14394",3.61562615952342e-08,1.7821418562096,0.063,0.018,0.000669722433528524,"16","B930095G15Rik"
"14395",2.34074029401275e-43,1.78164871142924,0.362,0.106,4.33575324659981e-39,"16","Eif1ad"
"14396",7.17954300639658e-05,1.78003945856759,0.038,0.012,1,"16","Nxt2"
"14397",0.000144814359528529,1.77952115605047,0.035,0.011,1,"16","Perp"
"14398",6.62631285870561e-23,1.77651982998394,0.223,0.071,1.22739193081804e-18,"16","Galnt3"
"14399",5.48804147966489e-26,1.77548477430815,0.23,0.069,1.01654992327833e-21,"16","Sacs"
"14400",2.5032675846567e-05,1.7749463548054,0.042,0.013,0.46368025470596,"16","Ank3"
"14401",3.97107813990472e-65,1.77434834648973,0.645,0.238,7.35562803854552e-61,"16","Mrpl18"
"14402",4.52750340351103e-22,1.77160892744171,0.192,0.057,8.38629455432349e-18,"16","Pole3"
"14403",1.11198451615002e-21,1.77028170099954,0.181,0.052,2.05972891926468e-17,"16","Ift27"
"14404",1.22259702748071e-07,1.76778656323253,0.063,0.019,0.00226461647400252,"16","Mmgt1"
"14405",2.33905543668001e-42,1.76467339164315,0.348,0.1,4.33263238536239e-38,"16","Idh3a"
"14406",2.69146810265429e-06,1.76444260351657,0.052,0.016,0.0498540636654655,"16","Gcdh"
"14407",7.667540955993e-59,1.76383833333354,0.519,0.163,1.42025861127858e-54,"16","Casp8ap2"
"14408",9.63916696830934e-20,1.76225592845405,0.174,0.052,1.78546289753994e-15,"16","Syne2"
"14409",1.21632336600511e-11,1.76225592845405,0.098,0.029,2.25299577085127e-07,"16","Tbl2"
"14410",5.32196232577871e-14,1.76170763579533,0.115,0.033,9.85787081603991e-10,"16","Dhx32"
"14411",3.37654058556091e-20,1.76135176627184,0.185,0.057,6.25436612663448e-16,"16","Ptch1"
"14412",4.74750749833027e-26,1.7588865039093,0.233,0.071,8.79380813915716e-22,"16","Cdkn2aipnl"
"14413",4.45888647129358e-08,1.75853164102696,0.066,0.02,0.000825919541077709,"16","Smug1"
"14414",4.99964089838443e-16,1.75590318201542,0.139,0.042,9.26083483607747e-12,"16","Nelfcd"
"14415",1.69705833320654e-06,1.75553849671497,0.056,0.018,0.0314346115059847,"16","Rab23"
"14416",6.9966029135318e-08,1.75180577783864,0.066,0.02,0.00129598075767349,"16","2310057M21Rik"
"14417",6.69987026289326e-12,1.75180577783864,0.105,0.032,1.24101696879572e-07,"16","Klrc3"
"14418",6.8265445753891e-11,1.75180577783864,0.091,0.027,1.26448085169932e-06,"16","Crmp1"
"14419",3.98217594589132e-17,1.75106039159582,0.146,0.043,7.3761845045745e-13,"16","Cenpv"
"14420",1.46621028344041e-15,1.74889124141126,0.146,0.046,2.71586130801667e-11,"16","Cpox"
"14421",2.74612307488386e-17,1.74669687800122,0.167,0.053,5.08664377160737e-13,"16","Gm39323"
"14422",2.82079152358965e-13,1.74589712094787,0.111,0.033,5.22495213914512e-09,"16","Mthfd1"
"14423",6.85386547477246e-14,1.74579632833659,0.118,0.035,1.2695415018921e-09,"16","Ccdc138"
"14424",2.84623310876767e-28,1.74544934939955,0.251,0.075,5.27207758737036e-24,"16","Snrnp25"
"14425",1.27794894040419e-55,1.74511112526463,0.491,0.154,2.36714482231069e-51,"16","Eri1"
"14426",4.10848056811664e-07,1.74436918899686,0.059,0.018,0.00761013855632246,"16","Def8"
"14427",4.03673409494681e-05,1.74408393046091,0.042,0.013,0.747724256406998,"16","Phf21b"
"14428",2.36327257830636e-54,1.74382141278713,0.488,0.154,4.37748979679687e-50,"16","Pa2g4"
"14429",0.00313971011778583,1.74344230490402,0.024,0.008,1,"16","Gm47469"
"14430",2.54532007388575e-32,1.74268438787009,0.258,0.072,4.71469637285857e-28,"16","Rbm15"
"14431",6.9740834879809e-11,1.74066522023344,0.091,0.027,1.2918094844787e-06,"16","Zfp81"
"14432",3.20610365260612e-08,1.73949751880111,0.063,0.018,0.000593866579572232,"16","Rgs12"
"14433",1.00953657232824e-42,1.73827909178221,0.418,0.138,1.8699645929236e-38,"16","Tceal9"
"14434",3.003088509504e-07,1.7369707366757,0.059,0.018,0.00556262084615427,"16","Hacl1"
"14435",1.49746138347096e-40,1.73586973685816,0.373,0.117,2.77374772060325e-36,"16","Odf2"
"14436",9.30132977137657e-43,1.73377648594024,0.401,0.127,1.72288531355208e-38,"16","Lsm3"
"14437",3.57101404998519e-50,1.73303189533101,0.477,0.159,6.61458932478756e-46,"16","Anapc11"
"14438",7.38070743876622e-06,1.73181430265118,0.049,0.015,0.136712843888267,"16","C230024C17Rik"
"14439",9.9396035627376e-06,1.73181430265118,0.049,0.016,0.184111276792588,"16","Gm8909"
"14440",2.87244261892448e-10,1.73083421087375,0.084,0.025,5.32062546303382e-06,"16","Zpbp"
"14441",4.87272280514592e-09,1.72916958139561,0.08,0.025,9.02574445197179e-05,"16","A430073D23Rik"
"14442",7.89682921591425e-22,1.72845988471447,0.199,0.061,1.4627296756638e-17,"16","Abi2"
"14443",4.14040078544311e-06,1.72685942070841,0.052,0.017,0.0766926437487627,"16","Zbtb8a"
"14444",2.85036116935659e-13,1.72333060922816,0.132,0.043,5.27972399399922e-09,"16","Saal1"
"14445",4.65727058841722e-06,1.72274331223618,0.052,0.017,0.0862666231092522,"16","Tjp3"
"14446",2.18088378937475e-06,1.72250155353584,0.056,0.018,0.0403965104305885,"16","Mvk"
"14447",2.65005579975874e-17,1.72079058475849,0.181,0.061,4.90869835789311e-13,"16","Timm8a1"
"14448",0.00369328168650258,1.71863891390344,0.024,0.008,1,"16","Trim32"
"14449",0.00489667601193666,1.71863891390344,0.021,0.007,1,"16","Npnt"
"14450",3.21320525596607e-28,1.71718238168393,0.251,0.075,5.95182009562595e-24,"16","Tfrc"
"14451",1.99733861314385e-45,1.71396242669397,0.401,0.122,3.69967031312635e-41,"16","Rad50"
"14452",1.77838851202881e-31,1.71366695594092,0.258,0.073,3.29410904083096e-27,"16","Etaa1"
"14453",3.95617760463848e-18,1.71309221333445,0.181,0.059,7.32802777707186e-14,"16","Afmid"
"14454",1.64064800336325e-24,1.7120014619813,0.223,0.068,3.03897229662975e-20,"16","Nelfe"
"14455",0.00161825298580798,1.7113709134394,0.028,0.009,1,"16","Tpmt"
"14456",6.39430652277885e-30,1.71075962047386,0.265,0.079,1.18441739721433e-25,"16","Psph"
"14457",2.80965695790312e-73,1.71036909365103,0.732,0.28,5.20432758312396e-69,"16","Lsm5"
"14458",8.00888114349686e-10,1.70858524923952,0.087,0.027,1.48348505420992e-05,"16","Btd"
"14459",4.69765358608909e-09,1.70775059776071,0.08,0.025,8.70146373751283e-05,"16","Gemin8"
"14460",4.2650833591793e-06,1.70775059776071,0.056,0.018,0.0790021390620782,"16","Clstn1"
"14461",0.000130514495691975,1.70775059776071,0.038,0.013,1,"16","Myl4"
"14462",3.89059608040824e-75,1.70759520024002,0.732,0.279,7.20655111974017e-71,"16","Rbbp4"
"14463",6.95793012269159e-07,1.7072790517389,0.07,0.024,0.0128881739662616,"16","Hus1"
"14464",1.22022311725972e-13,1.7069164288789,0.125,0.039,2.26021928010018e-09,"16","Fdft1"
"14465",9.42428520284702e-24,1.705582761078,0.188,0.052,1.74566034812335e-19,"16","Pdss1"
"14466",3.52084488169666e-57,1.70454925898332,0.603,0.228,6.52166097436673e-53,"16","Hdgf"
"14467",0.00180089893707595,1.70413934420833,0.028,0.01,1,"16","Rpusd1"
"14468",2.3258644778292e-06,1.70329094957001,0.056,0.018,0.0430819877228302,"16","Chpf"
"14469",1.4195953921531e-22,1.70181429126208,0.202,0.061,2.62951654488519e-18,"16","Jade1"
"14470",1.49181470682863e-05,1.70125683567521,0.049,0.016,0.276328838145867,"16","Mterf2"
"14471",1.95861021271813e-113,1.70056420642471,0.983,0.746,3.62793369701779e-109,"16","H2afz"
"14472",2.79880751212717e-09,1.70039320497543,0.084,0.026,5.18423115471316e-05,"16","Dmap1"
"14473",7.20880727948534e-05,1.6986011606669,0.042,0.014,1,"16","Snx32"
"14474",0.000768250911081504,1.69694384280412,0.028,0.009,1,"16","Gm33843"
"14475",4.10463201213298e-42,1.69570888518836,0.38,0.117,7.60300987607392e-38,"16","Erg28"
"14476",1.78024724729641e-29,1.69484461356377,0.258,0.076,3.29755197616715e-25,"16","Tex30"
"14477",2.89402829881426e-61,1.69434454104788,0.892,0.614,5.36060861789365e-57,"16","Arl6ip1"
"14478",2.21215404296654e-09,1.69363490777355,0.084,0.026,4.09757293378692e-05,"16","Ryk"
"14479",0.000836909649302968,1.6926437053705,0.031,0.011,1,"16","Gm10974"
"14480",0.000836909649302968,1.6926437053705,0.031,0.011,1,"16","1700021A07Rik"
"14481",1.96935904474302e-06,1.68810454575533,0.056,0.018,0.036478437585775,"16","N4bp3"
"14482",2.20478590922001e-22,1.68757271582308,0.16,0.042,4.08392493964822e-18,"16","Dlg2"
"14483",7.01334514900183e-06,1.68621743621107,0.052,0.017,0.129908192194961,"16","Them4"
"14484",7.82913368810078e-06,1.68621743621107,0.052,0.017,0.145019043304691,"16","Gdpgp1"
"14485",0.00390130922774251,1.68621743621107,0.024,0.008,1,"16","Ccdc30"
"14486",0.0045467961701346,1.68621743621107,0.024,0.009,1,"16","Glis2"
"14487",1.18365693538303e-16,1.68621743621106,0.167,0.054,2.19248774140998e-12,"16","Hadh"
"14488",1.08658231653781e-08,1.68354824943508,0.08,0.026,0.000201267642492298,"16","Tsen15"
"14489",4.75146954135433e-17,1.68319608423583,0.167,0.054,8.80114703145062e-13,"16","Ccdc69"
"14490",0.0021075761609867,1.68265961679788,0.028,0.01,1,"16","Nutf2-ps1"
"14491",4.47322861039748e-14,1.68164470642124,0.129,0.04,8.28576135503925e-10,"16","Kcnk5"
"14492",4.65437325103022e-13,1.68105573109529,0.157,0.056,8.62129557288327e-09,"16","Plod2"
"14493",3.37274288282937e-32,1.68024062354556,0.289,0.087,6.24733164186484e-28,"16","Cenpq"
"14494",2.78203025788797e-21,1.67981966501291,0.233,0.08,5.15315464668589e-17,"16","Gzmk"
"14495",0.00478233261300955,1.67822464545753,0.024,0.009,1,"16","Gm6710"
"14496",1.09451035435123e-08,1.67472179737324,0.08,0.026,0.000202736152936479,"16","Hook1"
"14497",3.99536980264265e-06,1.67445398689523,0.059,0.02,0.0740062348543499,"16","Dcaf4"
"14498",2.28304567532569e-11,1.67345014013719,0.101,0.031,4.22888550440577e-07,"16","Gcfc2"
"14499",0.00103294767378226,1.67345014013719,0.031,0.011,1,"16","Gpt"
"14500",9.67922839311939e-54,1.67312425465107,0.571,0.212,1.7928834752575e-49,"16","Bub3"
"14501",5.12370122306408e-38,1.67157596906415,0.366,0.117,9.4906317754816e-34,"16","Meaf6"
"14502",4.85477892191566e-36,1.66988926630706,0.355,0.115,8.99250699706437e-32,"16","Dynll2"
"14503",2.32269317337508e-34,1.6682955282138,0.3,0.088,4.30232456504266e-30,"16","Lnpk"
"14504",7.94916927773352e-12,1.66787580022156,0.111,0.035,1.47242462531458e-07,"16","Ppp2r5d"
"14505",6.8744338891439e-34,1.66666463878966,0.328,0.104,1.27335138928612e-29,"16","AI506816"
"14506",2.5963332843182e-07,1.66595859722727,0.07,0.023,0.00480918814254261,"16","Hist2h4"
"14507",1.35382018561906e-07,1.66349735971098,0.07,0.023,0.00250768112982219,"16","Rhbdd2"
"14508",1.58263010040241e-47,1.66162715198343,0.46,0.15,2.93150573497539e-43,"16","Ddx39"
"14509",7.0925177523516e-14,1.66040114440693,0.108,0.03,1.31374706326809e-09,"16","Ddx43"
"14510",1.21885090685616e-10,1.65450857648373,0.087,0.026,2.25767753476966e-06,"16","Prrg1"
"14511",2.19326564264778e-07,1.65137568699876,0.066,0.021,0.00406258594987649,"16","Ftsj1"
"14512",7.51554995268157e-33,1.65059352648034,0.307,0.095,1.39210531773521e-28,"16","Nudcd2"
"14513",6.120484147749e-13,1.65059352648034,0.108,0.032,1.13369727868755e-08,"16","Zhx3"
"14514",1.18115536524453e-08,1.65046741126186,0.094,0.033,0.000218785408304245,"16","Piga"
"14515",1.7013099694002e-10,1.65033290051253,0.101,0.033,3.15133645631998e-06,"16","Coa7"
